Year,MAPE,algo,cov,algocov,day,resolution
2015,0.27417791752671006,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2015,0.2626334789719158,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2015,0.26409614651969676,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2015,0.21557385654957012,Chronos,SARI,Chronos_SARI,18,D
2015,0.16195077479504638,AutoML,SARI,AutoML_SARI,18,D
2016,0.17415458537238676,TFT,SARI,TFT_SARI,18,W
2016,0.18639172751867808,TFT,SARI,TFT_SARI,18,D
2016,0.16641023167830446,TFT,SARI+LC,TFT_SARI+LC,18,D
2016,0.19841196254304214,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2016,0.17177507630399824,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2016,0.2224657992193779,DeepAR,SARI,DeepAR_SARI,18,D
2016,0.23225817396116563,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2016,0.21168020780482585,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2016,0.2480647472512275,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2016,0.26162308324569505,Chronos,SARI,Chronos_SARI,18,D
2016,0.21856984830566073,AutoML,SARI,AutoML_SARI,18,D
2017,0.13235014460078515,TFT,SARI,TFT_SARI,18,W
2017,0.14260381743456102,TFT,SARI,TFT_SARI,18,D
2017,0.13970570856582398,TFT,SARI+LC,TFT_SARI+LC,18,D
2017,0.17575501583651257,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2017,0.1752299263528606,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2017,0.21853485305237155,DeepAR,SARI,DeepAR_SARI,18,D
2017,0.23328937192428253,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2017,0.23199417570683512,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2017,0.2605107458901517,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2017,0.21629541474793376,Chronos,SARI,Chronos_SARI,18,D
2017,0.17472691983590757,AutoML,SARI,AutoML_SARI,18,D
2018,0.1444669754886538,TFT,SARI,TFT_SARI,18,W
2018,0.16436475155023822,TFT,SARI,TFT_SARI,18,D
2018,0.13983010722260397,TFT,SARI+LC,TFT_SARI+LC,18,D
2018,0.18059058173996959,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2018,0.16016185694055676,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2018,0.16309561997838137,DeepAR,SARI,DeepAR_SARI,18,D
2018,0.22989636658832224,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2018,0.22471364047828277,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2018,0.25711031735536116,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2018,0.25386527614596877,Chronos,SARI,Chronos_SARI,18,D
2018,0.16812710390674657,AutoML,SARI,AutoML_SARI,18,D
2019,0.16938634108441605,TFT,SARI,TFT_SARI,18,W
2019,0.18923952757474394,TFT,SARI,TFT_SARI,18,D
2019,0.17968507331733158,TFT,SARI+LC,TFT_SARI+LC,18,D
2019,0.1809912985985246,TFT,SARI+AGE,TFT_SARI+AGE,18,D
2019,0.19579050406250864,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,18,D
2019,0.14599639895083633,DeepAR,SARI,DeepAR_SARI,18,D
2019,0.187625864972461,DeepAR,SARI+LC,DeepAR_SARI+LC,18,D
2019,0.16877760111807702,DeepAR,SARI+AGE,DeepAR_SARI+AGE,18,D
2019,0.19824067668604967,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,18,D
2019,0.2504901390863952,Chronos,SARI,Chronos_SARI,18,D
2019,0.15769405112206084,AutoML,SARI,AutoML_SARI,18,D
2014,0.231147227972045,TFT,SARI,TFT_SARI,19,D
2014,0.27908574985769535,TFT,SARI+LC,TFT_SARI+LC,19,D
2014,0.21543488076021136,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2014,0.30682686691962874,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2014,0.23258450390734825,DeepAR,SARI,DeepAR_SARI,19,D
2014,0.25851382182175625,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2014,0.23644017296760714,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2014,0.27631848235190576,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2014,0.22037165901741596,Chronos,SARI,Chronos_SARI,19,D
2014,0.24611829844156716,AutoML,SARI,AutoML_SARI,19,D
2015,0.14667388958457167,TFT,SARI,TFT_SARI,19,D
2015,0.2747196576730943,TFT,SARI+LC,TFT_SARI+LC,19,D
2015,0.16053027536760794,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2015,0.29094401191357516,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2015,0.2607381956131681,DeepAR,SARI,DeepAR_SARI,19,D
2015,0.2702884916661529,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2015,0.2653689914064601,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2015,0.26429115392268565,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2015,0.22152886611093234,Chronos,SARI,Chronos_SARI,19,D
2015,0.1529125224705585,AutoML,SARI,AutoML_SARI,19,D
2016,0.19445578773291478,TFT,SARI,TFT_SARI,19,D
2016,0.16248996664668391,TFT,SARI+LC,TFT_SARI+LC,19,D
2016,0.20292611651543804,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2016,0.17396830831314222,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2016,0.21991213328774148,DeepAR,SARI,DeepAR_SARI,19,D
2016,0.22767188021843623,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2016,0.21465757687574935,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2016,0.25027882414852215,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2016,0.2656350358610798,Chronos,SARI,Chronos_SARI,19,D
2016,0.22650943487059122,AutoML,SARI,AutoML_SARI,19,D
2017,0.14856395719409834,TFT,SARI,TFT_SARI,19,D
2017,0.13141695212086207,TFT,SARI+LC,TFT_SARI+LC,19,D
2017,0.17280857987106324,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2017,0.1806674791127983,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2017,0.22082659243262634,DeepAR,SARI,DeepAR_SARI,19,D
2017,0.2395467412285314,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2017,0.23410843043751373,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2017,0.26486867360038846,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2017,0.2115810941968979,Chronos,SARI,Chronos_SARI,19,D
2017,0.17979673792966344,AutoML,SARI,AutoML_SARI,19,D
2018,0.1680088840165128,TFT,SARI,TFT_SARI,19,D
2018,0.1414405847243608,TFT,SARI+LC,TFT_SARI+LC,19,D
2018,0.1801797847726254,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2018,0.16349195901787314,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2018,0.1701114294970692,DeepAR,SARI,DeepAR_SARI,19,D
2018,0.2359165292723036,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2018,0.22230758681806462,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2018,0.2589779724076372,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2018,0.2650556376240514,Chronos,SARI,Chronos_SARI,19,D
2018,0.15550040696274633,AutoML,SARI,AutoML_SARI,19,D
2019,0.18749497643881438,TFT,SARI,TFT_SARI,19,D
2019,0.17741725789813345,TFT,SARI+LC,TFT_SARI+LC,19,D
2019,0.18278912262058972,TFT,SARI+AGE,TFT_SARI+AGE,19,D
2019,0.19764310491338632,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,19,D
2019,0.15293552732814564,DeepAR,SARI,DeepAR_SARI,19,D
2019,0.19588324643992705,DeepAR,SARI+LC,DeepAR_SARI+LC,19,D
2019,0.17154263759289823,DeepAR,SARI+AGE,DeepAR_SARI+AGE,19,D
2019,0.19773710231104413,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,19,D
2019,0.2629979147547618,Chronos,SARI,Chronos_SARI,19,D
2019,0.16992791418980369,AutoML,SARI,AutoML_SARI,19,D
2014,0.22940889401663994,TFT,SARI,TFT_SARI,20,D
2014,0.27872939094590693,TFT,SARI+LC,TFT_SARI+LC,20,D
2014,0.21068328454179544,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2014,0.30857922186150066,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2014,0.2516431154178493,DeepAR,SARI,DeepAR_SARI,20,D
2014,0.2614861528343616,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2014,0.25984644692480496,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2014,0.2863355959113032,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2014,0.23005223366296493,Chronos,SARI,Chronos_SARI,20,D
2014,0.25605880692579286,AutoML,SARI,AutoML_SARI,20,D
2015,0.1457910881534097,TFT,SARI,TFT_SARI,20,D
2015,0.28664887967799296,TFT,SARI+LC,TFT_SARI+LC,20,D
2015,0.16095163715172306,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2015,0.2959115230867098,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2015,0.2600508162817544,DeepAR,SARI,DeepAR_SARI,20,D
2015,0.2878456731217449,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2015,0.2834079385838553,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2015,0.27095811697138544,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2015,0.22509681135505186,Chronos,SARI,Chronos_SARI,20,D
2015,0.16098176290148747,AutoML,SARI,AutoML_SARI,20,D
2016,0.19845523524007005,TFT,SARI,TFT_SARI,20,D
2016,0.16060205774326233,TFT,SARI+LC,TFT_SARI+LC,20,D
2016,0.21004973531375387,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2016,0.1830746209056543,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2016,0.21730061271184886,DeepAR,SARI,DeepAR_SARI,20,D
2016,0.23666911516716288,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2016,0.22357906640486008,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2016,0.25454461912715465,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2016,0.2661033296667596,Chronos,SARI,Chronos_SARI,20,D
2016,0.23049658566105047,AutoML,SARI,AutoML_SARI,20,D
2017,0.15019038557308212,TFT,SARI,TFT_SARI,20,D
2017,0.12880821295646652,TFT,SARI+LC,TFT_SARI+LC,20,D
2017,0.1841452645397605,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2017,0.18018444873896988,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2017,0.2218400511417286,DeepAR,SARI,DeepAR_SARI,20,D
2017,0.2493383695149528,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2017,0.24331073218218952,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2017,0.26873797465481475,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2017,0.2100327731547551,Chronos,SARI,Chronos_SARI,20,D
2017,0.1870148028657233,AutoML,SARI,AutoML_SARI,20,D
2018,0.17387262498520623,TFT,SARI,TFT_SARI,20,D
2018,0.14326276841561197,TFT,SARI+LC,TFT_SARI+LC,20,D
2018,0.18117335285222702,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2018,0.16717698116286067,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2018,0.1737977383475517,DeepAR,SARI,DeepAR_SARI,20,D
2018,0.245656495121748,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2018,0.23165942610212106,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2018,0.26784575251067216,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2018,0.28023104104511715,Chronos,SARI,Chronos_SARI,20,D
2018,0.16680960492184008,AutoML,SARI,AutoML_SARI,20,D
2019,0.1892116990234506,TFT,SARI,TFT_SARI,20,D
2019,0.18519263805910527,TFT,SARI+LC,TFT_SARI+LC,20,D
2019,0.18315174923661587,TFT,SARI+AGE,TFT_SARI+AGE,20,D
2019,0.20183405125301782,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,20,D
2019,0.16317759680568708,DeepAR,SARI,DeepAR_SARI,20,D
2019,0.2033058934226179,DeepAR,SARI+LC,DeepAR_SARI+LC,20,D
2019,0.17803408828162787,DeepAR,SARI+AGE,DeepAR_SARI+AGE,20,D
2019,0.2003914551879016,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,20,D
2019,0.2775774726261277,Chronos,SARI,Chronos_SARI,20,D
2019,0.17287213732207682,AutoML,SARI,AutoML_SARI,20,D
2014,0.21920166087869689,TFT,SARI,TFT_SARI,21,D
2014,0.2796887077885811,TFT,SARI+LC,TFT_SARI+LC,21,D
2014,0.21399365022843803,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2014,0.30590660609190895,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2014,0.24761519937434,DeepAR,SARI,DeepAR_SARI,21,D
2014,0.27046520617415765,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2014,0.26563010911842805,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2014,0.29729203230131,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2014,0.2400179869502632,Chronos,SARI,Chronos_SARI,21,D
2014,0.2579536167991609,AutoML,SARI,AutoML_SARI,21,D
2015,0.1450217383650203,TFT,SARI,TFT_SARI,21,D
2015,0.2930572478025574,TFT,SARI+LC,TFT_SARI+LC,21,D
2015,0.15493923150033773,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2015,0.2990557003138187,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2015,0.26038555612877373,DeepAR,SARI,DeepAR_SARI,21,D
2015,0.29475693652973634,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2015,0.2872024936558704,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2015,0.2741936632738407,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2015,0.22811798500937144,Chronos,SARI,Chronos_SARI,21,D
2015,0.1652262942083216,AutoML,SARI,AutoML_SARI,21,D
2016,0.20256151168735542,TFT,SARI,TFT_SARI,21,D
2016,0.16426726617205123,TFT,SARI+LC,TFT_SARI+LC,21,D
2016,0.2134641329930518,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2016,0.18738526677696296,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2016,0.21696523754600558,DeepAR,SARI,DeepAR_SARI,21,D
2016,0.2424529010327205,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2016,0.22067144775844902,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2016,0.2549963602344479,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2016,0.27574338336686044,Chronos,SARI,Chronos_SARI,21,D
2016,0.2417839786378678,AutoML,SARI,AutoML_SARI,21,D
2017,0.1472440468758486,TFT,SARI,TFT_SARI,21,D
2017,0.1332350048808956,TFT,SARI+LC,TFT_SARI+LC,21,D
2017,0.1779549880676059,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2017,0.17575066803197956,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2017,0.21714893898268148,DeepAR,SARI,DeepAR_SARI,21,D
2017,0.25754002470510634,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2017,0.24963058435458438,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2017,0.27306629326914317,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2017,0.2027132942479973,Chronos,SARI,Chronos_SARI,21,D
2017,0.19601457382119583,AutoML,SARI,AutoML_SARI,21,D
2018,0.1740488600043861,TFT,SARI,TFT_SARI,21,D
2018,0.14806122177867545,TFT,SARI+LC,TFT_SARI+LC,21,D
2018,0.17482783491561155,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2018,0.17143999956596084,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2018,0.17779361366657026,DeepAR,SARI,DeepAR_SARI,21,D
2018,0.25125450521483644,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2018,0.24008027287208006,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2018,0.2660341443461952,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2018,0.29536780434079646,Chronos,SARI,Chronos_SARI,21,D
2018,0.1795488839012811,AutoML,SARI,AutoML_SARI,21,D
2019,0.18556432570135947,TFT,SARI,TFT_SARI,21,D
2019,0.1901763111623297,TFT,SARI+LC,TFT_SARI+LC,21,D
2019,0.19290113729951514,TFT,SARI+AGE,TFT_SARI+AGE,21,D
2019,0.20397640051130472,TFT,SARI+AGE+LC,TFT_SARI+AGE+LC,21,D
2019,0.16575460142777484,DeepAR,SARI,DeepAR_SARI,21,D
2019,0.2103538643358684,DeepAR,SARI+LC,DeepAR_SARI+LC,21,D
2019,0.1771589385335737,DeepAR,SARI+AGE,DeepAR_SARI+AGE,21,D
2019,0.20705126437919008,DeepAR,SARI+AGE+LC,DeepAR_SARI+AGE+LC,21,D
2019,0.28955443593469243,Chronos,SARI,Chronos_SARI,21,D
2019,0.18375266862208128,AutoML,SARI,AutoML_SARI,21,D
